run_id,method,dimension,dataset_id,heldout_batch,seed,metric,population,value,status,reason,implementation,comparison_eligible,n_labels_tested
historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s44,solar_orthogonal_uniq,128,immune_cell_human,Oetjen_A,44,kBET,joint,0.0157146406086325,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 kBET: 1 - mean(per-label R average.pval),True,
historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s44,solar_orthogonal_uniq,128,immune_cell_human,Oetjen_A,44,NMI_cluster/label,joint,0.7303247029460327,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 opt_louvain + nmi(arithmetic),True,
historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s44,solar_orthogonal_uniq,128,immune_cell_human,Oetjen_A,44,ARI_cluster/label,joint,0.3368272556020905,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 opt_louvain + ari,True,
historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s44,solar_orthogonal_uniq,128,immune_cell_human,Oetjen_A,44,ASW_label,joint,0.8234354555606842,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 silhouette,True,
historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s44,solar_orthogonal_uniq,128,immune_cell_human,Oetjen_A,44,labelASW,joint,0.8234354555606842,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 silhouette,True,
historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s44,solar_orthogonal_uniq,128,immune_cell_human,Oetjen_A,44,isolated_label_F1,joint,0.8913313016615179,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 isolated_labels(cluster=True),True,
historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s44,solar_orthogonal_uniq,128,immune_cell_human,Oetjen_A,44,isolated_label_silhouette,joint,0.493098936509341,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 isolated_labels(cluster=False; binary label-vs-rest ASW),True,
historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s44,solar_orthogonal_uniq,128,immune_cell_human,Oetjen_A,44,cLISI,joint,0.9999999999999998,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 graph LISI,True,
historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s44,solar_orthogonal_uniq,128,immune_cell_human,Oetjen_A,44,hvg_overlap,joint,,not_applicable,The official scIB pipeline disables HVG overlap for embedding outputs.,official scIB applicability rules,True,
historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s44,solar_orthogonal_uniq,128,immune_cell_human,Oetjen_A,44,cell_cycle_conservation,joint,0.6445295478023481,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 cell_cycle with source-invariant score cache,True,
historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s44,solar_orthogonal_uniq,128,immune_cell_human,Oetjen_A,44,trajectory,joint,0.8473355837021161,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 trajectory_conservation,True,
historical__solar_none__d128__immune_cell_human__Oetjen_A__s40,solar_none,128,immune_cell_human,Oetjen_A,40,macro_f1,query,0.8488344147160943,computed,"Full-reference distance-weighted 15NN, Minkowski p=2; labels=unique(query truth); zero_division=0",,True,
historical__solar_none__d128__immune_cell_human__Oetjen_A__s40,solar_none,128,immune_cell_human,Oetjen_A,40,balanced_accuracy,query,0.8728620005638719,computed,"Mean recall over query true classes, including classes absent from reference",,True,
historical__solar_none__d128__immune_cell_human__Oetjen_A__s40,solar_none,128,immune_cell_human,Oetjen_A,40,trustworthiness,reference,0.9339958191586266,computed,"Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",,True,
historical__solar_none__d128__immune_cell_human__Oetjen_A__s40,solar_none,128,immune_cell_human,Oetjen_A,40,pseudotime_smoothness,reference,0.7933607542402159,computed,Original NaN-excluded annotated-cell population (2032/30920 cells); biovalid_ref_query_joint.pseudotime_smoothness k15; original first-neighbor removal,,True,
historical__solar_none__d128__immune_cell_human__Oetjen_A__s40,solar_none,128,immune_cell_human,Oetjen_A,40,trustworthiness,query,0.9586621922600732,computed,"Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",,True,
historical__solar_none__d128__immune_cell_human__Oetjen_A__s40,solar_none,128,immune_cell_human,Oetjen_A,40,pseudotime_smoothness,query,0.9501302160732958,computed,Original NaN-excluded annotated-cell population (597/2586 cells); biovalid_ref_query_joint.pseudotime_smoothness k15; original first-neighbor removal,,True,
historical__solar_none__d128__immune_cell_human__Oetjen_A__s40,solar_none,128,immune_cell_human,Oetjen_A,40,trustworthiness,joint,0.9359855222798504,computed,"Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",,True,
historical__solar_none__d128__immune_cell_human__Oetjen_A__s40,solar_none,128,immune_cell_human,Oetjen_A,40,pseudotime_smoothness,joint,0.860741093183074,computed,Original NaN-excluded annotated-cell population (2629/33506 cells); biovalid_ref_query_joint.pseudotime_smoothness k15; original first-neighbor removal,,True,
historical__solar_none__d128__immune_cell_human__Oetjen_A__s40,solar_none,128,immune_cell_human,Oetjen_A,40,within_label_silhouette__study,reference,0.0241854475270521,computed,"Original within_label_silhouette helper; cell-count weighting; labels_tested=12; shared original seed0 per-label cap8000; raw covariate association, not uniformly higher-is-better",scripts/biovalid_ref_query_joint.py::within_label_silhouette,True,12.0
historical__solar_none__d128__immune_cell_human__Oetjen_A__s40,solar_none,128,immune_cell_human,Oetjen_A,40,within_label_silhouette__sample_ID,reference,0.0241854475270521,computed,"Original within_label_silhouette helper; cell-count weighting; labels_tested=12; shared original seed0 per-label cap8000; raw covariate association, not uniformly higher-is-better",scripts/biovalid_ref_query_joint.py::within_label_silhouette,True,12.0
historical__solar_none__d128__immune_cell_human__Oetjen_A__s40,solar_none,128,immune_cell_human,Oetjen_A,40,within_label_silhouette__donor,reference,,not_applicable,Historical donor panel is defined only for lung_atlas,,True,
historical__solar_none__d128__immune_cell_human__Oetjen_A__s40,solar_none,128,immune_cell_human,Oetjen_A,40,within_label_silhouette__patientGroup,reference,,not_applicable,Historical patientGroup panel is defined only for lung_atlas,,True,
historical__solar_none__d128__immune_cell_human__Oetjen_A__s40,solar_none,128,immune_cell_human,Oetjen_A,40,within_label_silhouette__study,query,,not_applicable,No cell type has at least 10 cells and a mathematically valid multi-group silhouette,scripts/biovalid_ref_query_joint.py::within_label_silhouette,True,0.0
historical__solar_none__d128__immune_cell_human__Oetjen_A__s40,solar_none,128,immune_cell_human,Oetjen_A,40,within_label_silhouette__sample_ID,query,,not_applicable,No cell type has at least 10 cells and a mathematically valid multi-group silhouette,scripts/biovalid_ref_query_joint.py::within_label_silhouette,True,0.0
historical__solar_none__d128__immune_cell_human__Oetjen_A__s40,solar_none,128,immune_cell_human,Oetjen_A,40,within_label_silhouette__donor,query,,not_applicable,Historical donor panel is defined only for lung_atlas,,True,
historical__solar_none__d128__immune_cell_human__Oetjen_A__s40,solar_none,128,immune_cell_human,Oetjen_A,40,within_label_silhouette__patientGroup,query,,not_applicable,Historical patientGroup panel is defined only for lung_atlas,,True,
historical__solar_none__d128__immune_cell_human__Oetjen_A__s40,solar_none,128,immune_cell_human,Oetjen_A,40,within_label_silhouette__study,joint,0.0127322361621084,computed,"Original within_label_silhouette helper; cell-count weighting; labels_tested=12; shared original seed0 per-label cap8000; raw covariate association, not uniformly higher-is-better",scripts/biovalid_ref_query_joint.py::within_label_silhouette,True,12.0
historical__solar_none__d128__immune_cell_human__Oetjen_A__s40,solar_none,128,immune_cell_human,Oetjen_A,40,within_label_silhouette__sample_ID,joint,0.0127322361621084,computed,"Original within_label_silhouette helper; cell-count weighting; labels_tested=12; shared original seed0 per-label cap8000; raw covariate association, not uniformly higher-is-better",scripts/biovalid_ref_query_joint.py::within_label_silhouette,True,12.0
historical__solar_none__d128__immune_cell_human__Oetjen_A__s40,solar_none,128,immune_cell_human,Oetjen_A,40,within_label_silhouette__donor,joint,,not_applicable,Historical donor panel is defined only for lung_atlas,,True,
historical__solar_none__d128__immune_cell_human__Oetjen_A__s40,solar_none,128,immune_cell_human,Oetjen_A,40,within_label_silhouette__patientGroup,joint,,not_applicable,Historical patientGroup panel is defined only for lung_atlas,,True,
historical__solar_none__d128__immune_cell_human__Oetjen_A__s40,solar_none,128,immune_cell_human,Oetjen_A,40,PCR_batch,joint,0.7354177968567482,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 pcr_comparison with source-invariant pcr_before cache,True,
historical__solar_none__d128__immune_cell_human__Oetjen_A__s40,solar_none,128,immune_cell_human,Oetjen_A,40,ASW_label/batch,joint,0.8639277169184068,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 silhouette_batch then mean over labels,True,
historical__solar_none__d128__immune_cell_human__Oetjen_A__s40,solar_none,128,immune_cell_human,Oetjen_A,40,batchASW,joint,0.8639277169184068,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 silhouette_batch then mean over labels,True,
historical__solar_none__d128__immune_cell_human__Oetjen_A__s40,solar_none,128,immune_cell_human,Oetjen_A,40,iLISI,joint,1.2021563401553008,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 graph LISI,True,
historical__solar_none__d128__immune_cell_human__Oetjen_A__s40,solar_none,128,immune_cell_human,Oetjen_A,40,graph_conn,joint,0.9914527660534794,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 graph_connectivity,True,
historical__solar_none__d128__immune_cell_human__Oetjen_A__s40,solar_none,128,immune_cell_human,Oetjen_A,40,kBET,joint,0.0298393788838976,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 kBET: 1 - mean(per-label R average.pval),True,
historical__solar_none__d128__immune_cell_human__Oetjen_A__s40,solar_none,128,immune_cell_human,Oetjen_A,40,NMI_cluster/label,joint,0.7525981030758098,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 opt_louvain + nmi(arithmetic),True,
historical__solar_none__d128__immune_cell_human__Oetjen_A__s40,solar_none,128,immune_cell_human,Oetjen_A,40,ARI_cluster/label,joint,0.3821303870528719,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 opt_louvain + ari,True,
historical__solar_none__d128__immune_cell_human__Oetjen_A__s40,solar_none,128,immune_cell_human,Oetjen_A,40,ASW_label,joint,0.8320196866989136,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 silhouette,True,
historical__solar_none__d128__immune_cell_human__Oetjen_A__s40,solar_none,128,immune_cell_human,Oetjen_A,40,labelASW,joint,0.8320196866989136,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 silhouette,True,
historical__solar_none__d128__immune_cell_human__Oetjen_A__s40,solar_none,128,immune_cell_human,Oetjen_A,40,isolated_label_F1,joint,0.9189017552665818,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 isolated_labels(cluster=True),True,
historical__solar_none__d128__immune_cell_human__Oetjen_A__s40,solar_none,128,immune_cell_human,Oetjen_A,40,isolated_label_silhouette,joint,0.493098936509341,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 isolated_labels(cluster=False; binary label-vs-rest ASW),True,
historical__solar_none__d128__immune_cell_human__Oetjen_A__s40,solar_none,128,immune_cell_human,Oetjen_A,40,cLISI,joint,0.9999999999999998,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 graph LISI,True,
historical__solar_none__d128__immune_cell_human__Oetjen_A__s40,solar_none,128,immune_cell_human,Oetjen_A,40,hvg_overlap,joint,,not_applicable,The official scIB pipeline disables HVG overlap for embedding outputs.,official scIB applicability rules,True,
historical__solar_none__d128__immune_cell_human__Oetjen_A__s40,solar_none,128,immune_cell_human,Oetjen_A,40,cell_cycle_conservation,joint,0.6266327423224792,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 cell_cycle with source-invariant score cache,True,
historical__solar_none__d128__immune_cell_human__Oetjen_A__s40,solar_none,128,immune_cell_human,Oetjen_A,40,trajectory,joint,0.3396025297053714,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 trajectory_conservation,True,
historical__solar_none__d128__immune_cell_human__Oetjen_A__s41,solar_none,128,immune_cell_human,Oetjen_A,41,macro_f1,query,0.8493766679772302,computed,"Full-reference distance-weighted 15NN, Minkowski p=2; labels=unique(query truth); zero_division=0",,True,
historical__solar_none__d128__immune_cell_human__Oetjen_A__s41,solar_none,128,immune_cell_human,Oetjen_A,41,balanced_accuracy,query,0.8722288261064268,computed,"Mean recall over query true classes, including classes absent from reference",,True,
historical__solar_none__d128__immune_cell_human__Oetjen_A__s41,solar_none,128,immune_cell_human,Oetjen_A,41,trustworthiness,reference,0.9342813284256316,computed,"Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",,True,
historical__solar_none__d128__immune_cell_human__Oetjen_A__s41,solar_none,128,immune_cell_human,Oetjen_A,41,pseudotime_smoothness,reference,0.8033545422956883,computed,Original NaN-excluded annotated-cell population (2032/30920 cells); biovalid_ref_query_joint.pseudotime_smoothness k15; original first-neighbor removal,,True,
historical__solar_none__d128__immune_cell_human__Oetjen_A__s41,solar_none,128,immune_cell_human,Oetjen_A,41,trustworthiness,query,0.9585630661091462,computed,"Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",,True,
historical__solar_none__d128__immune_cell_human__Oetjen_A__s41,solar_none,128,immune_cell_human,Oetjen_A,41,pseudotime_smoothness,query,0.956994462559932,computed,Original NaN-excluded annotated-cell population (597/2586 cells); biovalid_ref_query_joint.pseudotime_smoothness k15; original first-neighbor removal,,True,
historical__solar_none__d128__immune_cell_human__Oetjen_A__s41,solar_none,128,immune_cell_human,Oetjen_A,41,trustworthiness,joint,0.9336189169594556,computed,"Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",,True,
historical__solar_none__d128__immune_cell_human__Oetjen_A__s41,solar_none,128,immune_cell_human,Oetjen_A,41,pseudotime_smoothness,joint,0.8717932397169942,computed,Original NaN-excluded annotated-cell population (2629/33506 cells); biovalid_ref_query_joint.pseudotime_smoothness k15; original first-neighbor removal,,True,
historical__solar_none__d128__immune_cell_human__Oetjen_A__s41,solar_none,128,immune_cell_human,Oetjen_A,41,within_label_silhouette__study,reference,0.0254720313258777,computed,"Original within_label_silhouette helper; cell-count weighting; labels_tested=12; shared original seed0 per-label cap8000; raw covariate association, not uniformly higher-is-better",scripts/biovalid_ref_query_joint.py::within_label_silhouette,True,12.0
historical__solar_none__d128__immune_cell_human__Oetjen_A__s41,solar_none,128,immune_cell_human,Oetjen_A,41,within_label_silhouette__sample_ID,reference,0.0254720313258777,computed,"Original within_label_silhouette helper; cell-count weighting; labels_tested=12; shared original seed0 per-label cap8000; raw covariate association, not uniformly higher-is-better",scripts/biovalid_ref_query_joint.py::within_label_silhouette,True,12.0
historical__solar_none__d128__immune_cell_human__Oetjen_A__s41,solar_none,128,immune_cell_human,Oetjen_A,41,within_label_silhouette__donor,reference,,not_applicable,Historical donor panel is defined only for lung_atlas,,True,
