claim_id,doc,location,printed,kind,spec
Table S5-00829,si,Table S5,0.930,dataset,"{""block"": ""A"", ""dataset"": ""immune_cell_human"", ""dim"": 16, ""method"": ""sclsc_refonly"", ""metric"": ""pseudotime_smoothness"", ""population"": ""query"", ""stat"": ""mean""}"
Table S5-00830,si,Table S5,1/3,dataset,"{""block"": ""A"", ""dataset"": ""immune_cell_human"", ""dim"": 16, ""method"": ""sclsc_refonly"", ""metric"": ""pseudotime_smoothness"", ""population"": ""query"", ""stat"": ""coverage""}"
Table S5-00831,si,Table S5,0.815,dataset,"{""block"": ""A"", ""dataset"": ""immune_cell_human"", ""dim"": 16, ""method"": ""sclsc_refonly"", ""metric"": ""pseudotime_smoothness"", ""population"": ""joint"", ""stat"": ""mean""}"
Table S5-00832,si,Table S5,3/3,dataset,"{""block"": ""A"", ""dataset"": ""immune_cell_human"", ""dim"": 16, ""method"": ""sclsc_refonly"", ""metric"": ""pseudotime_smoothness"", ""population"": ""joint"", ""stat"": ""coverage""}"
Table S5-00833,si,Table S5,P,dataset,"{""block"": ""A"", ""dataset"": ""immune_cell_human"", ""dim"": 16, ""method"": ""sclsc_refonly"", ""metric"": ""pseudotime_smoothness"", ""population"": ""all"", ""stat"": ""na_code""}"
Table S5-00834,si,Table S5,0.837,dataset,"{""block"": ""B"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""solar_orthogonal"", ""metric"": ""pseudotime_smoothness"", ""population"": ""reference"", ""stat"": ""mean""}"
Table S5-00835,si,Table S5,3/3,dataset,"{""block"": ""B"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""solar_orthogonal"", ""metric"": ""pseudotime_smoothness"", ""population"": ""reference"", ""stat"": ""coverage""}"
Table S5-00836,si,Table S5,0.947,dataset,"{""block"": ""B"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""solar_orthogonal"", ""metric"": ""pseudotime_smoothness"", ""population"": ""query"", ""stat"": ""mean""}"
Table S5-00837,si,Table S5,1/3,dataset,"{""block"": ""B"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""solar_orthogonal"", ""metric"": ""pseudotime_smoothness"", ""population"": ""query"", ""stat"": ""coverage""}"
Table S5-00838,si,Table S5,0.861,dataset,"{""block"": ""B"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""solar_orthogonal"", ""metric"": ""pseudotime_smoothness"", ""population"": ""joint"", ""stat"": ""mean""}"
Table S5-00839,si,Table S5,3/3,dataset,"{""block"": ""B"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""solar_orthogonal"", ""metric"": ""pseudotime_smoothness"", ""population"": ""joint"", ""stat"": ""coverage""}"
Table S5-00840,si,Table S5,P,dataset,"{""block"": ""B"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""solar_orthogonal"", ""metric"": ""pseudotime_smoothness"", ""population"": ""all"", ""stat"": ""na_code""}"
Table S5-00841,si,Table S5,0.876,dataset,"{""block"": ""B"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""unintegrated_pca_matched"", ""metric"": ""pseudotime_smoothness"", ""population"": ""reference"", ""stat"": ""mean""}"
Table S5-00842,si,Table S5,3/3,dataset,"{""block"": ""B"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""unintegrated_pca_matched"", ""metric"": ""pseudotime_smoothness"", ""population"": ""reference"", ""stat"": ""coverage""}"
Table S5-00843,si,Table S5,0.977,dataset,"{""block"": ""B"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""unintegrated_pca_matched"", ""metric"": ""pseudotime_smoothness"", ""population"": ""query"", ""stat"": ""mean""}"
Table S5-00844,si,Table S5,1/3,dataset,"{""block"": ""B"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""unintegrated_pca_matched"", ""metric"": ""pseudotime_smoothness"", ""population"": ""query"", ""stat"": ""coverage""}"
Table S5-00845,si,Table S5,0.894,dataset,"{""block"": ""B"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""unintegrated_pca_matched"", ""metric"": ""pseudotime_smoothness"", ""population"": ""joint"", ""stat"": ""mean""}"
Table S5-00846,si,Table S5,3/3,dataset,"{""block"": ""B"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""unintegrated_pca_matched"", ""metric"": ""pseudotime_smoothness"", ""population"": ""joint"", ""stat"": ""coverage""}"
Table S5-00847,si,Table S5,P,dataset,"{""block"": ""B"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""unintegrated_pca_matched"", ""metric"": ""pseudotime_smoothness"", ""population"": ""all"", ""stat"": ""na_code""}"
Table S5-00848,si,Table S5,0.864,dataset,"{""block"": ""B"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""pseudotime_smoothness"", ""population"": ""reference"", ""stat"": ""mean""}"
Table S5-00849,si,Table S5,3/3,dataset,"{""block"": ""B"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""pseudotime_smoothness"", ""population"": ""reference"", ""stat"": ""coverage""}"
Table S5-00850,si,Table S5,0.969,dataset,"{""block"": ""B"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""pseudotime_smoothness"", ""population"": ""query"", ""stat"": ""mean""}"
Table S5-00851,si,Table S5,1/3,dataset,"{""block"": ""B"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""pseudotime_smoothness"", ""population"": ""query"", ""stat"": ""coverage""}"
Table S5-00852,si,Table S5,0.880,dataset,"{""block"": ""B"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""pseudotime_smoothness"", ""population"": ""joint"", ""stat"": ""mean""}"
Table S5-00853,si,Table S5,3/3,dataset,"{""block"": ""B"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""pseudotime_smoothness"", ""population"": ""joint"", ""stat"": ""coverage""}"
Table S5-00854,si,Table S5,P,dataset,"{""block"": ""B"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""pseudotime_smoothness"", ""population"": ""all"", ""stat"": ""na_code""}"
Table S5-00855,si,Table S5,0.868,dataset,"{""block"": ""B"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""pseudotime_smoothness"", ""population"": ""reference"", ""stat"": ""mean""}"
Table S5-00856,si,Table S5,3/3,dataset,"{""block"": ""B"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""pseudotime_smoothness"", ""population"": ""reference"", ""stat"": ""coverage""}"
Table S5-00857,si,Table S5,0.970,dataset,"{""block"": ""B"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""pseudotime_smoothness"", ""population"": ""query"", ""stat"": ""mean""}"
Table S5-00858,si,Table S5,1/3,dataset,"{""block"": ""B"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""pseudotime_smoothness"", ""population"": ""query"", ""stat"": ""coverage""}"
Table S5-00859,si,Table S5,0.886,dataset,"{""block"": ""B"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""pseudotime_smoothness"", ""population"": ""joint"", ""stat"": ""mean""}"
Table S5-00860,si,Table S5,3/3,dataset,"{""block"": ""B"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""pseudotime_smoothness"", ""population"": ""joint"", ""stat"": ""coverage""}"
Table S5-00861,si,Table S5,P,dataset,"{""block"": ""B"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""pseudotime_smoothness"", ""population"": ""all"", ""stat"": ""na_code""}"
Table S5-00862,si,Table S5,0.794,dataset,"{""block"": ""B"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""sclsc_refonly"", ""metric"": ""pseudotime_smoothness"", ""population"": ""reference"", ""stat"": ""mean""}"
Table S5-00863,si,Table S5,3/3,dataset,"{""block"": ""B"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""sclsc_refonly"", ""metric"": ""pseudotime_smoothness"", ""population"": ""reference"", ""stat"": ""coverage""}"
Table S5-00864,si,Table S5,0.934,dataset,"{""block"": ""B"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""sclsc_refonly"", ""metric"": ""pseudotime_smoothness"", ""population"": ""query"", ""stat"": ""mean""}"
Table S5-00865,si,Table S5,1/3,dataset,"{""block"": ""B"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""sclsc_refonly"", ""metric"": ""pseudotime_smoothness"", ""population"": ""query"", ""stat"": ""coverage""}"
Table S5-00866,si,Table S5,0.818,dataset,"{""block"": ""B"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""sclsc_refonly"", ""metric"": ""pseudotime_smoothness"", ""population"": ""joint"", ""stat"": ""mean""}"
Table S5-00867,si,Table S5,3/3,dataset,"{""block"": ""B"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""sclsc_refonly"", ""metric"": ""pseudotime_smoothness"", ""population"": ""joint"", ""stat"": ""coverage""}"
Table S5-00868,si,Table S5,P,dataset,"{""block"": ""B"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""sclsc_refonly"", ""metric"": ""pseudotime_smoothness"", ""population"": ""all"", ""stat"": ""na_code""}"
Table S5-00869,si,Table S5,0.857,dataset,"{""block"": ""Control"", ""dataset"": ""immune_cell_human"", ""dim"": 128, ""method"": ""solar_orthogonal_uniq"", ""metric"": ""pseudotime_smoothness"", ""population"": ""reference"", ""stat"": ""mean""}"
Table S5-00870,si,Table S5,3/3,dataset,"{""block"": ""Control"", ""dataset"": ""immune_cell_human"", ""dim"": 128, ""method"": ""solar_orthogonal_uniq"", ""metric"": ""pseudotime_smoothness"", ""population"": ""reference"", ""stat"": ""coverage""}"
Table S5-00871,si,Table S5,0.953,dataset,"{""block"": ""Control"", ""dataset"": ""immune_cell_human"", ""dim"": 128, ""method"": ""solar_orthogonal_uniq"", ""metric"": ""pseudotime_smoothness"", ""population"": ""query"", ""stat"": ""mean""}"
Table S5-00872,si,Table S5,1/3,dataset,"{""block"": ""Control"", ""dataset"": ""immune_cell_human"", ""dim"": 128, ""method"": ""solar_orthogonal_uniq"", ""metric"": ""pseudotime_smoothness"", ""population"": ""query"", ""stat"": ""coverage""}"
Table S5-00873,si,Table S5,0.878,dataset,"{""block"": ""Control"", ""dataset"": ""immune_cell_human"", ""dim"": 128, ""method"": ""solar_orthogonal_uniq"", ""metric"": ""pseudotime_smoothness"", ""population"": ""joint"", ""stat"": ""mean""}"
Table S5-00874,si,Table S5,3/3,dataset,"{""block"": ""Control"", ""dataset"": ""immune_cell_human"", ""dim"": 128, ""method"": ""solar_orthogonal_uniq"", ""metric"": ""pseudotime_smoothness"", ""population"": ""joint"", ""stat"": ""coverage""}"
Table S5-00875,si,Table S5,P,dataset,"{""block"": ""Control"", ""dataset"": ""immune_cell_human"", ""dim"": 128, ""method"": ""solar_orthogonal_uniq"", ""metric"": ""pseudotime_smoothness"", ""population"": ""all"", ""stat"": ""na_code""}"
Table S5-00876,si,Table S5,0.854,dataset,"{""block"": ""Control"", ""dataset"": ""immune_cell_human"", ""dim"": 128, ""method"": ""solar_none"", ""metric"": ""pseudotime_smoothness"", ""population"": ""reference"", ""stat"": ""mean""}"
Table S5-00877,si,Table S5,3/3,dataset,"{""block"": ""Control"", ""dataset"": ""immune_cell_human"", ""dim"": 128, ""method"": ""solar_none"", ""metric"": ""pseudotime_smoothness"", ""population"": ""reference"", ""stat"": ""coverage""}"
Table S5-00878,si,Table S5,0.953,dataset,"{""block"": ""Control"", ""dataset"": ""immune_cell_human"", ""dim"": 128, ""method"": ""solar_none"", ""metric"": ""pseudotime_smoothness"", ""population"": ""query"", ""stat"": ""mean""}"
Table S5-00879,si,Table S5,1/3,dataset,"{""block"": ""Control"", ""dataset"": ""immune_cell_human"", ""dim"": 128, ""method"": ""solar_none"", ""metric"": ""pseudotime_smoothness"", ""population"": ""query"", ""stat"": ""coverage""}"
Table S5-00880,si,Table S5,0.875,dataset,"{""block"": ""Control"", ""dataset"": ""immune_cell_human"", ""dim"": 128, ""method"": ""solar_none"", ""metric"": ""pseudotime_smoothness"", ""population"": ""joint"", ""stat"": ""mean""}"
Table S5-00881,si,Table S5,3/3,dataset,"{""block"": ""Control"", ""dataset"": ""immune_cell_human"", ""dim"": 128, ""method"": ""solar_none"", ""metric"": ""pseudotime_smoothness"", ""population"": ""joint"", ""stat"": ""coverage""}"
Table S5-00882,si,Table S5,P,dataset,"{""block"": ""Control"", ""dataset"": ""immune_cell_human"", ""dim"": 128, ""method"": ""solar_none"", ""metric"": ""pseudotime_smoothness"", ""population"": ""all"", ""stat"": ""na_code""}"
Table S6-00883,si,Table S6,0.001,dataset,"{""block"": ""A"", ""dataset"": ""immune_cell_human"", ""dim"": 128, ""method"": ""solar_orthogonal"", ""metric"": ""within_label_silhouette__study"", ""population"": ""reference"", ""stat"": ""mean""}"
Table S6-00884,si,Table S6,3/3,dataset,"{""block"": ""A"", ""dataset"": ""immune_cell_human"", ""dim"": 128, ""method"": ""solar_orthogonal"", ""metric"": ""within_label_silhouette__study"", ""population"": ""reference"", ""stat"": ""coverage""}"
Table S6-00885,si,Table S6,NA,dataset,"{""block"": ""A"", ""dataset"": ""immune_cell_human"", ""dim"": 128, ""method"": ""solar_orthogonal"", ""metric"": ""within_label_silhouette__study"", ""population"": ""query"", ""stat"": ""mean""}"
Table S6-00886,si,Table S6,0/3,dataset,"{""block"": ""A"", ""dataset"": ""immune_cell_human"", ""dim"": 128, ""method"": ""solar_orthogonal"", ""metric"": ""within_label_silhouette__study"", ""population"": ""query"", ""stat"": ""coverage""}"
Table S6-00887,si,Table S6,0.007,dataset,"{""block"": ""A"", ""dataset"": ""immune_cell_human"", ""dim"": 128, ""method"": ""solar_orthogonal"", ""metric"": ""within_label_silhouette__study"", ""population"": ""joint"", ""stat"": ""mean""}"
Table S6-00888,si,Table S6,3/3,dataset,"{""block"": ""A"", ""dataset"": ""immune_cell_human"", ""dim"": 128, ""method"": ""solar_orthogonal"", ""metric"": ""within_label_silhouette__study"", ""population"": ""joint"", ""stat"": ""coverage""}"
Table S6-00889,si,Table S6,C,dataset,"{""block"": ""A"", ""dataset"": ""immune_cell_human"", ""dim"": 128, ""method"": ""solar_orthogonal"", ""metric"": ""within_label_silhouette__study"", ""population"": ""all"", ""stat"": ""na_code""}"
Table S6-00890,si,Table S6,0.191,dataset,"{""block"": ""A"", ""dataset"": ""immune_cell_human"", ""dim"": 40, ""method"": ""unintegrated_pca_matched"", ""metric"": ""within_label_silhouette__study"", ""population"": ""reference"", ""stat"": ""mean""}"
Table S6-00891,si,Table S6,3/3,dataset,"{""block"": ""A"", ""dataset"": ""immune_cell_human"", ""dim"": 40, ""method"": ""unintegrated_pca_matched"", ""metric"": ""within_label_silhouette__study"", ""population"": ""reference"", ""stat"": ""coverage""}"
Table S6-00892,si,Table S6,NA,dataset,"{""block"": ""A"", ""dataset"": ""immune_cell_human"", ""dim"": 40, ""method"": ""unintegrated_pca_matched"", ""metric"": ""within_label_silhouette__study"", ""population"": ""query"", ""stat"": ""mean""}"
Table S6-00893,si,Table S6,0/3,dataset,"{""block"": ""A"", ""dataset"": ""immune_cell_human"", ""dim"": 40, ""method"": ""unintegrated_pca_matched"", ""metric"": ""within_label_silhouette__study"", ""population"": ""query"", ""stat"": ""coverage""}"
Table S6-00894,si,Table S6,0.202,dataset,"{""block"": ""A"", ""dataset"": ""immune_cell_human"", ""dim"": 40, ""method"": ""unintegrated_pca_matched"", ""metric"": ""within_label_silhouette__study"", ""population"": ""joint"", ""stat"": ""mean""}"
Table S6-00895,si,Table S6,3/3,dataset,"{""block"": ""A"", ""dataset"": ""immune_cell_human"", ""dim"": 40, ""method"": ""unintegrated_pca_matched"", ""metric"": ""within_label_silhouette__study"", ""population"": ""joint"", ""stat"": ""coverage""}"
Table S6-00896,si,Table S6,C,dataset,"{""block"": ""A"", ""dataset"": ""immune_cell_human"", ""dim"": 40, ""method"": ""unintegrated_pca_matched"", ""metric"": ""within_label_silhouette__study"", ""population"": ""all"", ""stat"": ""na_code""}"
Table S6-00897,si,Table S6,-0.001,dataset,"{""block"": ""A"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""within_label_silhouette__study"", ""population"": ""reference"", ""stat"": ""mean""}"
Table S6-00898,si,Table S6,3/3,dataset,"{""block"": ""A"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""within_label_silhouette__study"", ""population"": ""reference"", ""stat"": ""coverage""}"
Table S6-00899,si,Table S6,NA,dataset,"{""block"": ""A"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""within_label_silhouette__study"", ""population"": ""query"", ""stat"": ""mean""}"
Table S6-00900,si,Table S6,0/3,dataset,"{""block"": ""A"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""within_label_silhouette__study"", ""population"": ""query"", ""stat"": ""coverage""}"
Table S6-00901,si,Table S6,0.009,dataset,"{""block"": ""A"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""within_label_silhouette__study"", ""population"": ""joint"", ""stat"": ""mean""}"
Table S6-00902,si,Table S6,3/3,dataset,"{""block"": ""A"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""within_label_silhouette__study"", ""population"": ""joint"", ""stat"": ""coverage""}"
Table S6-00903,si,Table S6,C,dataset,"{""block"": ""A"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""frozen_reference_scvi"", ""metric"": ""within_label_silhouette__study"", ""population"": ""all"", ""stat"": ""na_code""}"
Table S6-00904,si,Table S6,-0.007,dataset,"{""block"": ""A"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""within_label_silhouette__study"", ""population"": ""reference"", ""stat"": ""mean""}"
Table S6-00905,si,Table S6,3/3,dataset,"{""block"": ""A"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""within_label_silhouette__study"", ""population"": ""reference"", ""stat"": ""coverage""}"
Table S6-00906,si,Table S6,NA,dataset,"{""block"": ""A"", ""dataset"": ""immune_cell_human"", ""dim"": 30, ""method"": ""frozen_reference_scanvi"", ""metric"": ""within_label_silhouette__study"", ""population"": ""query"", ""stat"": ""mean""}"
